category_code,founded_at,country_code,funding_rounds,funding_total_usd,milestones,relationships,isClosed,Active_Days
software,2012,USA,1.0,50000.0,1.0,2.0,1,3285.0
other,2010,USA,1.0,3652913.0,1.0,1.0,1,4015.0
social,2006,RUS,1.0,3652913.0,3.0,4.0,1,5475.0
software,2010,USA,1.0,475000.0,1.0,3.0,1,4015.0
health,2007,USA,1.0,1500000.0,1.0,4.0,1,5110.0
biotech,2008,USA,1.0,200000.0,1.0,2.0,1,4745.0
biotech,2008,USA,3.0,6072500.0,1.0,3.0,1,4745.0
biotech,2012,USA,2.0,6309755.0,1.0,3.0,1,3285.0
software,2012,USA,2.0,7179849.0,1.0,3.0,1,3285.0
education,2011,USA,2.0,250000.0,1.0,2.0,1,3650.0
web,2013,CAN,1.0,3652913.0,1.0,2.0,1,2920.0
biotech,2011,USA,1.0,725000.0,1.0,3.0,1,3650.0
software,2010,USA,2.0,7300000.0,2.0,6.0,1,4015.0
biotech,2012,USA,1.0,2892750.0,1.0,4.0,1,3285.0
software,2012,USA,3.0,600000.0,2.0,1.0,1,3285.0
consulting,2004,GBR,1.0,3652913.0,1.0,7.0,1,6205.0
web,2007,IND,1.0,3652913.0,1.0,2.0,1,5110.0
other,2013,USA,1.0,3652913.0,1.0,3.0,1,2920.0
software,2012,GBR,1.0,3652913.0,1.0,4.0,1,3285.0
biotech,2011,USA,1.0,15000.0,1.0,1.0,1,3650.0
other,2013,USA,2.0,3652913.0,1.0,3.0,1,2920.0
software,2013,USA,1.0,3652913.0,2.0,3.0,1,2920.0
web,2009,USA,1.0,3652913.0,1.0,1.0,1,4380.0
web,2013,USA,1.0,3652913.0,1.0,1.0,1,2920.0
other,1999,USA,1.0,3652913.0,1.0,1.0,1,8030.0
other,2000,IND,1.0,3652913.0,1.0,1.0,1,7665.0
legal,2013,USA,2.0,370000.0,1.0,3.0,1,2920.0
web,2012,USA,2.0,961000.0,1.0,2.0,1,3285.0
advertising,2013,USA,1.0,3652913.0,1.0,2.0,1,2920.0
ecommerce,2012,USA,1.0,3652913.0,1.0,2.0,1,3285.0
ecommerce,2013,GBR,2.0,44847.0,1.0,2.0,1,2920.0
web,2012,USA,1.0,1000.0,1.0,2.0,1,3285.0
analytics,2008,IND,1.0,8000000.0,2.0,1.0,1,4745.0
social,2013,AUS,1.0,91900.0,1.0,5.0,1,2920.0
biotech,2007,GBR,2.0,1742190.0,1.0,5.0,1,5110.0
other,2009,USA,1.0,10000000.0,1.0,4.0,1,4380.0
software,2012,USA,1.0,3652913.0,1.0,3.0,1,3285.0
education,2008,USA,1.0,2400000.0,1.0,1.0,1,4745.0
legal,2001,USA,1.0,3652913.0,1.0,1.0,1,7300.0
network_hosting,2012,USA,1.0,8000000.0,1.0,1.0,1,3285.0
software,2007,USA,1.0,3652913.0,1.0,4.0,1,5110.0
ecommerce,2012,IND,1.0,3652913.0,1.0,3.0,1,3285.0
network_hosting,2009,AUS,1.0,3652913.0,1.0,2.0,1,4380.0
analytics,2012,SGP,2.0,4150000.0,2.0,3.0,1,3285.0
finance,2011,RUS,1.0,3652913.0,1.0,2.0,1,3650.0
hardware,2010,RUS,3.0,6380000.0,1.0,2.0,1,4015.0
web,2006,GBR,1.0,3652913.0,1.0,4.0,1,5475.0
education,2010,NLD,1.0,3652913.0,1.0,1.0,1,4015.0
mobile,2013,USA,1.0,3652913.0,1.0,3.0,1,2920.0
biotech,1983,USA,3.0,1060000.0,1.0,3.0,1,13870.0
enterprise,2002,USA,1.0,300000.0,1.0,3.0,1,6935.0
hardware,2009,USA,1.0,201956.0,1.0,2.0,1,4380.0
biotech,2011,USA,1.0,1090000.0,1.0,2.0,1,3650.0
enterprise,2008,USA,2.0,2075000.0,1.0,3.0,1,4745.0
biotech,1992,USA,1.0,10190500.0,1.0,4.0,1,10585.0
ecommerce,2008,IND,1.0,3652913.0,1.0,1.0,1,4745.0
biotech,2005,USA,2.0,2773471.0,1.0,3.0,1,5840.0
hardware,2007,USA,1.0,3183777.0,1.0,1.0,1,5110.0
web,2006,USA,1.0,3652913.0,1.0,2.0,1,5475.0
enterprise,2011,USA,1.0,4181464.0,1.0,3.0,1,3650.0
mobile,2011,CHN,1.0,3652913.0,1.0,1.0,1,3650.0
software,2012,FIN,1.0,3652913.0,1.0,7.0,1,3285.0
other,2013,SWE,1.0,3652913.0,1.0,3.0,1,2920.0
biotech,2011,USA,1.0,7500000.0,1.0,2.0,1,3650.0
other,2011,USA,1.0,3652913.0,1.0,1.0,1,3650.0
mobile,2013,USA,3.0,80000.0,1.0,6.0,1,2920.0
ecommerce,2012,USA,3.0,13200000.0,1.0,3.0,1,3285.0
software,2011,USA,1.0,3652913.0,1.0,1.0,1,3650.0
mobile,2013,ESP,2.0,100000.0,1.0,2.0,1,2920.0
ecommerce,2013,DEU,1.0,3652913.0,1.0,3.0,1,2920.0
consulting,1991,IND,1.0,3652913.0,1.0,2.0,1,10950.0
transportation,2012,FRA,2.0,10880030.0,1.0,1.0,1,3285.0
other,2012,DNK,1.0,3652913.0,1.0,4.0,1,3285.0
software,2010,CAN,1.0,3652913.0,1.0,2.0,1,4015.0
web,2013,USA,1.0,3652913.0,1.0,1.0,1,2920.0
mobile,2013,EST,1.0,19299.0,3.0,3.0,1,2920.0
news,2010,USA,2.0,1075000.0,2.0,2.0,1,4015.0
biotech,2013,USA,1.0,116667.0,1.0,4.0,1,2920.0
consulting,2010,USA,1.0,3652913.0,1.0,2.0,1,4015.0
web,2013,USA,1.0,3652913.0,1.0,2.0,1,2920.0
other,2002,CAN,1.0,3652913.0,1.0,1.0,1,6935.0
web,2013,USA,1.0,3652913.0,1.0,1.0,1,2920.0
other,2013,USA,1.0,3652913.0,1.0,2.0,1,2920.0
web,2012,USA,1.0,3652913.0,1.0,3.0,1,3285.0
public_relations,2012,CRI,1.0,3652913.0,1.0,2.0,1,3285.0
web,2011,ESP,1.0,3652913.0,1.0,1.0,1,3650.0
ecommerce,2010,USA,1.0,3652913.0,1.0,2.0,1,4015.0
consulting,1992,USA,1.0,3652913.0,1.0,3.0,1,10585.0
education,2013,USA,1.0,3652913.0,1.0,3.0,1,2920.0
design,2012,USA,1.0,523500.0,1.0,7.0,1,3285.0
advertising,2012,CAN,1.0,3652913.0,1.0,2.0,1,3285.0
web,2012,USA,1.0,3652913.0,1.0,3.0,1,3285.0
biotech,1999,AUS,1.0,3652913.0,2.0,1.0,1,8030.0
mobile,2012,USA,1.0,25000.0,1.0,3.0,1,3285.0
web,2010,USA,1.0,3652913.0,1.0,1.0,1,4015.0
mobile,2012,USA,1.0,3652913.0,1.0,2.0,1,3285.0
software,1990,USA,1.0,3652913.0,2.0,2.0,1,11315.0
public_relations,2009,CHN,1.0,3652913.0,1.0,2.0,1,4380.0
other,2013,USA,1.0,4187816.0,1.0,1.0,1,2920.0
software,2012,IND,1.0,3652913.0,1.0,1.0,1,3285.0
public_relations,1999,USA,1.0,13800000.0,1.0,4.0,1,8030.0
medical,2003,USA,2.0,4551630.0,1.0,5.0,1,6570.0
security,2006,DEU,2.0,1020000.0,1.0,1.0,1,5475.0
biotech,2011,USA,2.0,350000.0,1.0,3.0,1,3650.0
web,2013,CHE,1.0,300000.0,1.0,2.0,1,2920.0
analytics,2010,USA,2.0,816422.0,1.0,3.0,1,4015.0
hardware,2012,USA,3.0,1002872.0,1.0,3.0,1,3285.0
software,2012,USA,1.0,250000.0,1.0,3.0,1,3285.0
enterprise,2010,USA,1.0,250000.0,1.0,1.0,1,4015.0
biotech,2012,USA,2.0,4000000.0,1.0,4.0,1,3285.0
mobile,2013,DEU,2.0,120000.0,1.0,2.0,1,2920.0
ecommerce,1999,USA,1.0,1000000.0,1.0,4.0,1,8030.0
biotech,2001,USA,2.0,16103380.0,1.0,4.0,1,7300.0
biotech,2012,USA,1.0,25000.0,1.0,2.0,1,3285.0
enterprise,2013,GBR,1.0,3652913.0,1.0,1.0,1,2920.0
medical,1990,USA,1.0,8950000.0,1.0,2.0,1,11315.0
network_hosting,2006,USA,3.0,6250000.0,1.0,1.0,1,5475.0
hardware,2010,USA,1.0,467600.0,1.0,2.0,1,4015.0
biotech,2012,USA,1.0,7601832.0,1.0,2.0,1,3285.0
mobile,2008,USA,2.0,1905000.0,1.0,4.0,1,4745.0
software,1994,USA,1.0,11100000.0,2.0,7.0,1,9855.0
social,2012,USA,1.0,500000.0,1.0,1.0,1,3285.0
biotech,2011,USA,3.0,5122936.0,1.0,2.0,1,3650.0
biotech,2004,USA,1.0,121230.0,1.0,4.0,1,6205.0
advertising,2000,ITA,1.0,3652913.0,2.0,3.0,1,7665.0
games_video,2007,USA,1.0,3652913.0,1.0,7.0,1,5110.0
software,2012,USA,1.0,3652913.0,1.0,1.0,1,3285.0
other,1976,GBR,1.0,3652913.0,1.0,5.0,1,16425.0
web,2006,CHE,1.0,3652913.0,1.0,4.0,1,5475.0
web,2011,ESP,1.0,3652913.0,1.0,4.0,1,3650.0
consulting,2013,USA,2.0,4500000.0,2.0,2.0,1,2920.0
legal,2008,ESP,1.0,3652913.0,1.0,2.0,1,4745.0
biotech,2005,USA,1.0,375000.0,1.0,2.0,1,5840.0
software,2012,USA,2.0,2000000.0,1.0,1.0,1,3285.0
consulting,2013,GBR,1.0,3652913.0,1.0,1.0,1,2920.0
hospitality,2012,USA,2.0,367500.0,1.0,3.0,1,3285.0
ecommerce,2012,ITA,2.0,1286600.0,1.0,3.0,1,3285.0
software,2013,CAN,1.0,3652913.0,1.0,3.0,1,2920.0
web,2006,USA,1.0,3652913.0,1.0,3.0,1,5475.0
enterprise,2010,USA,1.0,3500000.0,1.0,5.0,1,4015.0
software,2012,IND,1.0,3652913.0,1.0,2.0,1,3285.0
music,2010,GBR,1.0,3652913.0,1.0,3.0,1,4015.0
ecommerce,2013,USA,1.0,3652913.0,1.0,1.0,1,2920.0
web,2013,FRA,1.0,3652913.0,1.0,1.0,1,2920.0
biotech,2013,ESP,1.0,3652913.0,2.0,2.0,1,2920.0
education,2013,USA,1.0,20000.0,1.0,4.0,1,2920.0
education,2013,USA,1.0,3652913.0,1.0,1.0,1,2920.0
advertising,2011,USA,1.0,780500.0,1.0,1.0,1,3650.0
advertising,2012,USA,1.0,3652913.0,1.0,3.0,1,3285.0
hardware,2011,ROM,1.0,3652913.0,1.0,2.0,1,3650.0
software,2007,USA,1.0,3652913.0,1.0,2.0,1,5110.0
web,2012,CAN,1.0,3652913.0,2.0,3.0,1,3285.0
web,2009,USA,2.0,3475521.0,1.0,2.0,1,4380.0
hardware,2009,USA,1.0,3652913.0,2.0,2.0,1,4380.0
ecommerce,2010,ESP,1.0,1093610.0,1.0,2.0,1,4015.0
advertising,2001,USA,1.0,3652913.0,1.0,3.0,1,7300.0
biotech,2010,FRA,1.0,4960000.0,1.0,1.0,1,4015.0
web,2004,USA,1.0,3652913.0,1.0,2.0,1,6205.0
mobile,2013,USA,2.0,8755000.0,1.0,1.0,1,2920.0
security,2013,USA,1.0,3652913.0,1.0,3.0,1,2920.0
analytics,2011,USA,1.0,7000000.0,1.0,6.0,1,3650.0
biotech,2011,USA,2.0,3000000.0,1.0,1.0,1,3650.0
consulting,2012,LBN,1.0,3652913.0,1.0,1.0,1,3285.0
software,2009,USA,1.0,3652913.0,1.0,2.0,1,4380.0
software,2008,SGP,2.0,3000000.0,1.0,1.0,1,4745.0
consulting,2013,IND,1.0,100000.0,1.0,1.0,1,2920.0
software,2007,PHL,1.0,5000.0,1.0,2.0,0,2190.0
manufacturing,2003,USA,3.0,3200000.0,1.0,5.0,1,6570.0
analytics,2012,USA,1.0,795000.0,1.0,1.0,1,3285.0
games_video,2012,IND,1.0,20000.0,1.0,1.0,1,3285.0
biotech,2002,USA,1.0,855620.0,1.0,2.0,1,6935.0
biotech,1997,USA,1.0,16000000.0,1.0,1.0,1,8760.0
automotive,2008,USA,1.0,250000.0,1.0,2.0,1,4745.0
biotech,2008,USA,2.0,8559055.0,1.0,5.0,1,4745.0
public_relations,2007,USA,1.0,3652913.0,1.0,1.0,1,5110.0
software,1983,USA,1.0,4125000.0,1.0,5.0,1,13870.0
medical,2009,USA,1.0,398914.0,1.0,3.0,1,4380.0
search,2013,NLD,1.0,3652913.0,2.0,3.0,1,2920.0
software,2013,ESP,1.0,192990.0,1.0,2.0,1,2920.0
biotech,2013,USA,1.0,1800000.0,1.0,1.0,1,2920.0
mobile,2006,USA,1.0,81900.0,1.0,3.0,1,5475.0
medical,2011,USA,1.0,400000.0,1.0,1.0,1,3650.0
ecommerce,2005,IND,2.0,7000000.0,1.0,3.0,1,5840.0
other,1982,IND,1.0,3652913.0,1.0,2.0,1,14235.0
other,2003,NPL,1.0,3652913.0,1.0,1.0,1,6570.0
ecommerce,2012,USA,1.0,3652913.0,1.0,1.0,1,3285.0
biotech,2011,USA,1.0,60000.0,1.0,5.0,1,3650.0
enterprise,2012,GBR,1.0,3652913.0,1.0,2.0,1,3285.0
advertising,2013,IND,1.0,3652913.0,1.0,1.0,1,2920.0
network_hosting,2003,USA,1.0,297103.0,1.0,2.0,1,6570.0
enterprise,2011,USA,1.0,650000.0,1.0,3.0,1,3650.0
web,2012,CAN,1.0,3652913.0,1.0,3.0,1,3285.0
enterprise,2011,USA,1.0,135000.0,1.0,2.0,1,3650.0
biotech,2009,USA,2.0,465854.0,1.0,4.0,1,4380.0
cleantech,1998,CAN,2.0,6717470.0,1.0,1.0,1,8395.0
biotech,2012,USA,1.0,500000.0,1.0,2.0,1,3285.0
software,2013,DEU,1.0,3652913.0,1.0,2.0,1,2920.0
web,2008,ISR,2.0,2000000.0,3.0,3.0,0,1460.0
web,2000,DEU,1.0,3652913.0,1.0,2.0,1,7665.0
other,1982,USA,1.0,3652913.0,1.0,3.0,1,14235.0
other,2007,HKG,1.0,3652913.0,1.0,2.0,1,5110.0
sports,2013,VEN,1.0,25000.0,1.0,1.0,1,2920.0
software,2011,IND,1.0,3652913.0,1.0,2.0,1,3650.0
hardware,2006,USA,1.0,3652913.0,1.0,2.0,1,5475.0
ecommerce,1996,USA,1.0,3652913.0,1.0,1.0,1,9125.0
ecommerce,2013,USA,1.0,3652913.0,1.0,2.0,1,2920.0
web,2012,USA,1.0,3652913.0,1.0,2.0,1,3285.0
advertising,2010,USA,1.0,3652913.0,2.0,1.0,1,4015.0
web,2007,USA,1.0,3652913.0,1.0,1.0,1,5110.0
ecommerce,2012,USA,1.0,30000.0,1.0,1.0,1,3285.0
mobile,2012,DEU,1.0,3652913.0,1.0,4.0,1,3285.0
web,2011,USA,1.0,295000.0,1.0,2.0,1,3650.0
software,2012,USA,1.0,250000.0,1.0,2.0,1,3285.0
software,2012,IRL,1.0,3652913.0,1.0,2.0,1,3285.0
software,2012,USA,1.0,3652913.0,1.0,1.0,1,3285.0
mobile,2012,DEU,1.0,3652913.0,1.0,3.0,1,3285.0
software,2009,USA,1.0,3652913.0,1.0,2.0,1,4380.0
mobile,2012,CAN,1.0,3652913.0,1.0,4.0,1,3285.0
security,2000,NZL,1.0,3652913.0,2.0,3.0,1,7665.0
web,2013,CAN,1.0,3652913.0,1.0,1.0,1,2920.0
ecommerce,2013,USA,1.0,3652913.0,2.0,1.0,1,2920.0
transportation,2013,USA,1.0,3652913.0,1.0,6.0,1,2920.0
advertising,2012,USA,1.0,3652913.0,1.0,2.0,1,3285.0
web,2008,USA,1.0,3652913.0,1.0,2.0,1,4745.0
education,2013,DEU,1.0,3652913.0,1.0,1.0,1,2920.0
news,2013,IND,1.0,3652913.0,1.0,1.0,1,2920.0
analytics,2013,USA,1.0,3652913.0,1.0,3.0,1,2920.0
consulting,2011,USA,1.0,3652913.0,1.0,1.0,1,3650.0
advertising,2007,FRA,1.0,3652913.0,1.0,1.0,1,5110.0
education,1988,USA,1.0,3652913.0,1.0,2.0,1,12045.0
education,2013,CAN,1.0,500000.0,2.0,2.0,1,2920.0
transportation,2012,USA,1.0,3652913.0,1.0,1.0,1,3285.0
software,2012,DEU,1.0,3652913.0,1.0,2.0,1,3285.0
pets,2012,USA,1.0,3652913.0,1.0,5.0,1,3285.0
nanotech,2013,CAN,1.0,3652913.0,1.0,4.0,1,2920.0
games_video,2000,FRA,1.0,1660000.0,1.0,1.0,1,7665.0
software,2008,POL,1.0,3652913.0,1.0,2.0,1,4745.0
messaging,2013,USA,1.0,50000.0,2.0,2.0,1,2920.0
ecommerce,2011,USA,1.0,3652913.0,1.0,2.0,1,3650.0
software,2013,JOR,1.0,3652913.0,1.0,1.0,1,2920.0
legal,1995,USA,1.0,3652913.0,1.0,1.0,1,9490.0
consulting,2001,GBR,1.0,3652913.0,1.0,1.0,1,7300.0
games_video,2013,USA,1.0,3652913.0,1.0,1.0,1,2920.0
advertising,2012,USA,1.0,3652913.0,1.0,1.0,1,3285.0
software,1989,USA,1.0,3652913.0,1.0,1.0,1,11680.0
travel,1998,NPL,1.0,3652913.0,1.0,1.0,1,8395.0
real_estate,2013,GBR,1.0,3652913.0,1.0,1.0,1,2920.0
search,2009,NLD,1.0,3652913.0,1.0,2.0,1,4380.0
search,2012,NLD,1.0,3652913.0,1.0,2.0,1,3285.0
web,2013,IND,1.0,3652913.0,1.0,2.0,1,2920.0
social,2009,NLD,1.0,3652913.0,1.0,1.0,1,4380.0
analytics,2012,USA,1.0,3652913.0,1.0,2.0,1,3285.0
automotive,2013,GBR,1.0,3652913.0,1.0,3.0,1,2920.0
real_estate,2012,USA,1.0,3652913.0,2.0,1.0,1,3285.0
network_hosting,2005,USA,1.0,3652913.0,1.0,2.0,1,5840.0
finance,2012,ITA,1.0,3652913.0,1.0,3.0,1,3285.0
social,2012,USA,1.0,3652913.0,1.0,3.0,1,3285.0
mobile,2013,USA,1.0,3652913.0,1.0,2.0,1,2920.0
biotech,2005,USA,1.0,1362512.0,1.0,1.0,1,5840.0
biotech,2007,USA,2.0,13949454.0,1.0,3.0,1,5110.0
nanotech,2010,USA,2.0,975456.0,1.0,1.0,1,4015.0
software,1998,USA,1.0,3652913.0,2.0,1.0,1,8395.0
cleantech,2009,USA,1.0,340000.0,1.0,1.0,1,4380.0
music,2013,HKG,1.0,3652913.0,2.0,1.0,1,2920.0
web,2008,USA,1.0,3652913.0,1.0,1.0,1,4745.0
software,2012,DNK,1.0,1700000.0,1.0,1.0,1,3285.0
security,2012,ISR,1.0,750000.0,1.0,1.0,1,3285.0
hardware,2008,DEU,1.0,3652913.0,1.0,5.0,1,4745.0
software,2011,USA,1.0,8000000.0,1.0,2.0,1,3650.0
public_relations,1977,GBR,1.0,3652913.0,1.0,1.0,1,16060.0
mobile,2009,USA,1.0,10000.0,1.0,4.0,1,4380.0
software,2011,AUS,1.0,3652913.0,1.0,1.0,1,3650.0
finance,2013,FRA,1.0,3652913.0,1.0,1.0,1,2920.0
software,2013,TUR,1.0,3652913.0,1.0,1.0,1,2920.0
cleantech,1992,USA,1.0,3652913.0,1.0,1.0,1,10585.0
advertising,2009,USA,1.0,3652913.0,1.0,1.0,1,4380.0
sports,2011,USA,1.0,300000.0,1.0,2.0,1,3650.0
fashion,2012,IND,1.0,3652913.0,2.0,2.0,1,3285.0
software,2011,GRC,1.0,3652913.0,1.0,1.0,1,3650.0
advertising,2009,USA,3.0,3500000.0,3.0,7.0,1,4380.0
biotech,2010,USA,2.0,1666000.0,1.0,2.0,1,4015.0
biotech,2009,USA,1.0,2000000.0,1.0,1.0,1,4380.0
ecommerce,2012,GBR,1.0,411712.0,1.0,6.0,1,3285.0
transportation,1985,AUS,1.0,3652913.0,1.0,1.0,1,13140.0
semiconductor,2010,ESP,1.0,3652913.0,1.0,4.0,1,4015.0
consulting,2002,USA,2.0,1125000.0,1.0,3.0,1,6935.0
network_hosting,2011,USA,2.0,2947189.0,1.0,3.0,1,3650.0
software,2012,USA,1.0,1400000.0,1.0,1.0,1,3285.0
ecommerce,2013,LTU,1.0,3652913.0,1.0,2.0,1,2920.0
biotech,2006,USA,2.0,2040250.0,1.0,2.0,1,5475.0
mobile,2012,LUX,1.0,3652913.0,1.0,1.0,1,3285.0
biotech,2009,USA,2.0,7524792.0,1.0,3.0,1,4380.0
mobile,2006,USA,1.0,7692500.0,1.0,1.0,1,5475.0
search,2005,GBR,1.0,3652913.0,1.0,6.0,1,5840.0
software,2013,USA,1.0,3652913.0,1.0,3.0,1,2920.0
ecommerce,2012,USA,1.0,660000.0,1.0,2.0,0,365.0
software,2001,USA,1.0,3652913.0,1.0,3.0,1,7300.0
software,2008,USA,3.0,1044042.0,1.0,2.0,1,4745.0
biotech,2008,USA,1.0,3600000.0,1.0,1.0,1,4745.0
biotech,1968,USA,1.0,5925000.0,1.0,5.0,1,19345.0
software,1998,USA,1.0,3652913.0,1.0,4.0,1,8395.0
web,2003,USA,1.0,5000.0,1.0,2.0,1,6570.0
software,2012,USA,2.0,2025000.0,1.0,3.0,1,3285.0
enterprise,2012,BRA,1.0,3652913.0,1.0,1.0,1,3285.0
web,2012,ISR,1.0,3652913.0,1.0,1.0,1,3285.0
advertising,1998,GBR,1.0,15152514.0,1.0,3.0,1,8395.0
ecommerce,2013,USA,1.0,3652913.0,1.0,2.0,1,2920.0
games_video,2008,USA,1.0,3652913.0,1.0,1.0,1,4745.0
games_video,2009,NLD,1.0,5000000.0,1.0,3.0,1,4380.0
finance,2005,GBR,1.0,3652913.0,1.0,2.0,1,5840.0
advertising,2011,USA,1.0,3652913.0,1.0,3.0,1,3650.0
software,2013,ESP,1.0,3652913.0,1.0,2.0,1,2920.0
social,2012,GBR,1.0,3652913.0,1.0,2.0,1,3285.0
software,2011,USA,2.0,200000.0,1.0,7.0,1,3650.0
software,2012,USA,1.0,3652913.0,1.0,7.0,1,3285.0
design,1995,CAN,1.0,3652913.0,1.0,1.0,1,9490.0
web,2012,LVA,1.0,3652913.0,1.0,3.0,1,3285.0
education,2005,USA,1.0,3652913.0,1.0,2.0,1,5840.0
enterprise,2005,USA,1.0,3652913.0,1.0,3.0,1,5840.0
ecommerce,2011,USA,1.0,3652913.0,1.0,2.0,1,3650.0
ecommerce,2009,USA,1.0,3652913.0,1.0,2.0,1,4380.0
mobile,2012,USA,1.0,3652913.0,1.0,3.0,1,3285.0
analytics,2010,NLD,1.0,3652913.0,1.0,3.0,1,4015.0
software,2008,USA,1.0,3652913.0,1.0,5.0,1,4745.0
education,2013,USA,2.0,100000.0,1.0,1.0,1,2920.0
network_hosting,2013,USA,1.0,3652913.0,1.0,1.0,1,2920.0
software,2005,USA,1.0,3652913.0,1.0,5.0,1,5840.0
news,2012,CAN,2.0,3652913.0,1.0,2.0,1,3285.0
mobile,2013,DEU,1.0,50000.0,1.0,1.0,1,2920.0
other,2012,BEL,1.0,3652913.0,1.0,2.0,1,3285.0
hardware,2013,CAN,1.0,3652913.0,1.0,6.0,1,2920.0
web,2009,USA,1.0,2000000.0,1.0,3.0,1,4380.0
software,2013,USA,1.0,3652913.0,1.0,2.0,1,2920.0
analytics,2013,USA,1.0,3652913.0,1.0,3.0,1,2920.0
fashion,2012,USA,1.0,3652913.0,1.0,3.0,1,3285.0
social,2013,USA,1.0,3652913.0,1.0,1.0,1,2920.0
games_video,2011,CAN,1.0,3652913.0,1.0,6.0,1,3650.0
software,2012,CAN,1.0,3652913.0,1.0,3.0,1,3285.0
social,2011,CAN,2.0,3652913.0,1.0,5.0,1,3650.0
hardware,2011,IND,1.0,2000000.0,1.0,1.0,1,3650.0
semiconductor,1999,USA,1.0,21000000.0,1.0,4.0,0,4745.0
ecommerce,2010,USA,1.0,1000000.0,2.0,3.0,1,4015.0
biotech,2011,USA,1.0,4300000.0,1.0,4.0,1,3650.0
social,2010,CAN,1.0,3652913.0,1.0,2.0,1,4015.0
consulting,2010,USA,1.0,25000.0,1.0,1.0,1,4015.0
cleantech,2002,USA,1.0,3800000.0,1.0,4.0,1,6935.0
software,2013,USA,1.0,3652913.0,1.0,1.0,1,2920.0
other,2012,USA,1.0,3000000.0,1.0,2.0,1,3285.0
web,2009,USA,1.0,3652913.0,1.0,2.0,1,4380.0
ecommerce,2006,USA,2.0,13000000.0,1.0,5.0,1,5475.0
news,2013,IND,1.0,3652913.0,1.0,1.0,1,2920.0
ecommerce,2009,USA,2.0,7875598.0,1.0,4.0,1,4380.0
biotech,2007,FIN,1.0,2500000.0,1.0,2.0,1,5110.0
finance,2010,GBR,1.0,3652913.0,1.0,1.0,1,4015.0
biotech,2011,SWE,1.0,2059161.0,1.0,1.0,1,3650.0
consulting,2007,USA,1.0,3652913.0,1.0,2.0,1,5110.0
education,2010,USA,1.0,3652913.0,1.0,1.0,1,4015.0
other,2013,GRC,1.0,3652913.0,1.0,4.0,1,2920.0
web,2007,ISR,1.0,3652913.0,1.0,2.0,1,5110.0
web,2003,ISR,1.0,3652913.0,1.0,3.0,1,6570.0
hospitality,2006,USA,3.0,3648148.0,1.0,4.0,1,5475.0
games_video,2012,USA,1.0,6175000.0,1.0,2.0,1,3285.0
hardware,2012,DEU,1.0,3652913.0,1.0,4.0,1,3285.0
software,2009,CAN,1.0,510000.0,1.0,2.0,1,4380.0
security,2000,USA,1.0,1000000.0,1.0,3.0,1,7665.0
biotech,2012,USA,1.0,150000.0,1.0,1.0,1,3285.0
software,2013,DNK,1.0,3652913.0,1.0,4.0,1,2920.0
education,2012,USA,1.0,875000.0,1.0,6.0,1,3285.0
games_video,2008,USA,1.0,3652913.0,3.0,2.0,1,4745.0
cleantech,2011,SVK,2.0,99995.0,1.0,1.0,1,3650.0
other,2007,ARG,1.0,3652913.0,1.0,5.0,1,5110.0
biotech,2011,USA,2.0,250000.0,1.0,1.0,1,3650.0
software,2009,USA,1.0,400000.0,1.0,3.0,1,4380.0
enterprise,2008,USA,1.0,3652913.0,1.0,3.0,1,4745.0
software,2011,USA,2.0,4100000.0,1.0,3.0,1,3650.0
hospitality,2004,KOR,1.0,3652913.0,1.0,1.0,1,6205.0
biotech,2011,USA,1.0,25000.0,1.0,2.0,1,3650.0
biotech,2004,USA,1.0,7000000.0,1.0,4.0,1,6205.0
biotech,2008,USA,1.0,23542.0,1.0,2.0,1,4745.0
software,2013,CSS,1.0,3652913.0,1.0,1.0,1,2920.0
hardware,2005,USA,2.0,2248905.0,1.0,3.0,1,5840.0
software,2012,USA,2.0,2400000.0,1.0,1.0,1,3285.0
biotech,2011,USA,2.0,75000.0,1.0,1.0,1,3650.0
legal,1959,USA,1.0,3652913.0,1.0,1.0,1,22630.0
mobile,2009,GBR,1.0,71370.0,1.0,3.0,1,4380.0
web,1994,USA,1.0,3652913.0,1.0,3.0,1,9855.0
medical,2011,USA,2.0,2450000.0,1.0,3.0,1,3650.0
software,2011,ISR,1.0,3652913.0,1.0,4.0,1,3650.0
advertising,2010,GEO,1.0,3652913.0,1.0,4.0,1,4015.0
advertising,2012,ESP,1.0,3652913.0,1.0,5.0,1,3285.0
travel,2013,CHE,1.0,3652913.0,2.0,2.0,1,2920.0
advertising,2013,GBR,1.0,3652913.0,1.0,1.0,1,2920.0
other,2007,USA,1.0,3652913.0,1.0,2.0,1,5110.0
local,2012,MYS,1.0,3652913.0,1.0,3.0,1,3285.0
photo_video,2004,DNK,1.0,3652913.0,1.0,1.0,1,6205.0
mobile,2013,GBR,1.0,3652913.0,1.0,2.0,1,2920.0
social,2013,USA,1.0,3652913.0,1.0,2.0,1,2920.0
mobile,2013,USA,1.0,3652913.0,1.0,5.0,1,2920.0
social,2012,CAN,1.0,3652913.0,1.0,3.0,1,3285.0
local,1985,USA,1.0,3652913.0,1.0,2.0,1,13140.0
local,2013,USA,1.0,3652913.0,1.0,2.0,1,2920.0
web,2012,USA,1.0,200000.0,1.0,2.0,1,3285.0
social,2013,BRA,1.0,3652913.0,1.0,2.0,1,2920.0
health,2001,USA,1.0,3652913.0,1.0,2.0,1,7300.0
